Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 54188)",1.1663219928741455,26.8
"('172.20.0.170', 54124)",1.4650418758392334,27.0
"('172.20.0.170', 54198)",1.7497408390045166,26.8
"('172.20.0.170', 54212)",1.2049174308776855,27.4
"('172.20.0.170', 54150)",2.6319029331207275,26.9
"('172.20.0.170', 54178)",2.660243511199951,28.6
"('172.20.0.170', 54136)",1.7569713592529297,27.0
"('172.20.0.170', 54214)",0.9094250202178955,27.5
"('172.20.0.170', 54148)",1.1689884662628174,25.6
"('172.20.0.170', 54222)",3.5356483459472656,27.5
"('172.20.0.170', 54152)",1.7581219673156738,26.8
"('172.20.0.170', 54166)",4.418691635131836,28.6
"('172.20.0.170', 47502)",1.1696968078613281,26.1
"('172.20.0.170', 47540)",1.491666316986084,28.1
"('172.20.0.170', 47492)",2.0443358421325684,27.3
"('172.20.0.170', 54226)",1.7526326179504395,27.7
"('172.20.0.170', 47604)",1.786614179611206,26.9
"('172.20.0.170', 47572)",1.167665719985962,27.1
"('172.20.0.170', 47554)",3.8326919078826904,27.0
"('172.20.0.170', 47570)",3.2154171466827393,27.0
"('172.20.0.170', 47606)",1.4930245876312256,26.9
"('172.20.0.170', 47510)",1.7867975234985352,37.1
"('172.20.0.170', 47526)",1.4596376419067383,41.8
"('172.20.0.170', 47588)",1.4672966003417969,28.2
"('172.20.0.170', 47616)",0.5943212509155273,26.8
"('172.20.0.170', 44074)",0.5824596881866455,0.0
"('172.20.0.170', 44136)",0.6280992031097412,0.0
"('172.20.0.170', 44120)",0.5864851474761963,2.6
"('172.20.0.170', 44126)",1.7839205265045166,27.7
"('172.20.0.170', 44148)",4.127835273742676,26.7
"('172.20.0.170', 44168)",0.5843725204467773,26.9
"('172.20.0.170', 44118)",0.8733749389648438,27.4
"('172.20.0.170', 44122)",1.7858095169067383,27.0
"('172.20.0.170', 44102)",1.4650321006774902,27.1
"('172.20.0.170', 44090)",1.7519292831420898,28.1
"('172.20.0.170', 44156)",3.835458517074585,27.4
"('172.20.0.170', 34366)",1.1712305545806885,27.5
"('172.20.0.170', 44166)",1.1716604232788086,27.4
"('172.20.0.170', 34350)",1.4608683586120605,27.2
"('172.20.0.170', 34342)",0.584925651550293,25.6
"('172.20.0.170', 34476)",0.5820112228393555,7.5
"('172.20.0.170', 34496)",0.5819137096405029,27.5
"('172.20.0.170', 34470)",2.3315751552581787,29.8
"('172.20.0.170', 34378)",0.5815165042877197,25.9
"('172.20.0.170', 34444)",1.1667797565460205,27.3
"('172.20.0.170', 34416)",2.0896191596984863,27.2
"('172.20.0.170', 34384)",1.4638371467590332,27.1
"('172.20.0.170', 34430)",2.091582775115967,27.3
"('172.20.0.170', 34400)",0.8750214576721191,27.2
"('172.20.0.170', 34458)",4.13957405090332,26.2
"('172.20.0.170', 34460)",1.459578037261963,26.2
"('172.20.0.170', 33254)",1.1719646453857422,25.6
"('172.20.0.170', 34484)",1.1681702136993408,27.9
"('172.20.0.170', 33258)",0.5814576148986816,0.0
"('172.20.0.170', 33302)",3.2081589698791504,27.1
"('172.20.0.170', 33332)",1.456092357635498,27.1
"('172.20.0.170', 33354)",3.8322641849517822,26.1
"('172.20.0.170', 33346)",1.7820799350738525,26.8
"('172.20.0.170', 33286)",2.6600441932678223,26.6
"('172.20.0.170', 33274)",4.121631860733032,25.3
"('172.20.0.170', 33280)",3.2502431869506836,23.1
"('172.20.0.170', 33314)",1.17210054397583,24.4
"('172.20.0.170', 33264)",5.00154185295105,24.4
"('172.20.0.170', 33278)",2.0515315532684326,24.4
"('172.20.0.170', 33326)",1.460350751876831,25.6
"('172.20.0.170', 48026)",0.5829470157623291,26.5
"('172.20.0.170', 48100)",0.6206183433532715,26.5
"('172.20.0.170', 48014)",0.5839738845825195,7.3
"('172.20.0.170', 48040)",0.9078934192657471,27.2
"('172.20.0.170', 48076)",0.8742289543151855,26.4
"('172.20.0.170', 48002)",2.6599433422088623,27.0
"('172.20.0.170', 48072)",1.754481554031372,28.3
"('172.20.0.170', 48090)",4.412748098373413,26.9
"('172.20.0.170', 46540)",2.6281588077545166,32.4
"('172.20.0.170', 47990)",1.4643049240112305,32.4
"('172.20.0.170', 46542)",1.4602019786834717,28.8
"('172.20.0.170', 48062)",2.0431079864501953,31.6
"('172.20.0.170', 46524)",2.628246545791626,27.5
"('172.20.0.170', 48038)",2.6327459812164307,31.6
"('172.20.0.170', 48048)",0.8770349025726318,31.6
"('172.20.0.170', 46548)",0.615196704864502,0.0
"('172.20.0.170', 46568)",0.5847644805908203,0.0
"('172.20.0.170', 46630)",1.503040075302124,28.2
"('172.20.0.170', 46614)",2.0819876194000244,26.7
"('172.20.0.170', 46584)",1.5022211074829102,29.1
"('172.20.0.170', 46558)",2.0408427715301514,27.8
"('172.20.0.170', 46644)",1.7565088272094727,27.5
"('172.20.0.170', 46560)",3.5067691802978516,26.9
"('172.20.0.170', 46602)",2.0496788024902344,27.4
"('172.20.0.170', 46626)",2.361175060272217,32.2
"('172.20.0.170', 46616)",1.1718506813049316,27.4
"('172.20.0.170', 46592)",0.8767869472503662,26.8
"('172.20.0.170', 39510)",0.5838987827301025,32.5
"('172.20.0.170', 39522)",1.776148796081543,32.3
"('172.20.0.170', 39494)",1.1919147968292236,32.2
"('172.20.0.170', 39538)",0.5943930149078369,25.8
"('172.20.0.170', 59930)",0.5865662097930908,20.0
"('172.20.0.170', 60030)",0.581756591796875,30.6
"('172.20.0.170', 59948)",0.617760419845581,30.6
"('172.20.0.170', 60020)",0.9099681377410889,28.0
"('172.20.0.170', 60008)",0.5840208530426025,26.7
"('172.20.0.170', 60006)",0.8803527355194092,27.7
"('172.20.0.170', 59936)",0.8770856857299805,29.1
"('172.20.0.170', 59984)",1.4900870323181152,30.6
"('172.20.0.170', 59944)",1.1664743423461914,28.2
"('172.20.0.170', 59968)",2.373354196548462,25.5
"('172.20.0.170', 59996)",0.8746554851531982,21.4
"('172.20.0.170', 59954)",0.8737573623657227,22.0
"('172.20.0.170', 60040)",2.9560937881469727,23.3
"('172.20.0.170', 38470)",0.8812911510467529,23.3
"('172.20.0.170', 38526)",0.581444263458252,0.0
"('172.20.0.170', 38508)",1.2008869647979736,5.0
"('172.20.0.170', 38512)",0.8750588893890381,5.0
"('172.20.0.170', 38554)",0.5852551460266113,24.6
"('172.20.0.170', 41930)",0.5841512680053711,5.0
"('172.20.0.170', 38482)",0.5817997455596924,0.0
"('172.20.0.170', 38536)",2.975566864013672,27.4
"('172.20.0.170', 41946)",0.872638463973999,28.3
"('172.20.0.170', 38500)",1.4622018337249756,27.7
"('172.20.0.170', 38572)",2.0458462238311768,28.4
"('172.20.0.170', 38502)",0.9112098217010498,28.8
"('172.20.0.170', 38558)",2.956674098968506,28.8
"('172.20.0.170', 38548)",2.6322367191314697,28.2
"('172.20.0.170', 41956)",4.088207006454468,28.5
"('172.20.0.170', 41954)",1.754694938659668,27.6
"('172.20.0.170', 38488)",1.5003278255462646,28.1
"('172.20.0.170', 41974)",0.8811185359954834,26.6
"('172.20.0.170', 41976)",0.5872764587402344,25.6
"('172.20.0.170', 41998)",0.5831356048583984,0.0
"('172.20.0.170', 41988)",0.6239871978759766,19.6
"('172.20.0.170', 42074)",0.5848026275634766,0.0
"('172.20.0.170', 42050)",0.5825691223144531,25.1
"('172.20.0.170', 42090)",0.8752636909484863,29.5
"('172.20.0.170', 42064)",1.1706242561340332,26.3
"('172.20.0.170', 41728)",2.9246575832366943,27.3
"('172.20.0.170', 42010)",1.202789306640625,29.0
"('172.20.0.170', 42092)",0.8749246597290039,30.2
"('172.20.0.170', 41746)",1.4958360195159912,27.0
"('172.20.0.170', 41738)",3.507805347442627,25.0
"('172.20.0.170', 42040)",1.7522058486938477,25.5
"('172.20.0.170', 41982)",3.836505651473999,23.8
"('172.20.0.170', 42026)",1.7567009925842285,26.8
"('172.20.0.170', 41762)",0.5843770503997803,17.9
"('172.20.0.170', 44786)",0.5817050933837891,21.0
"('172.20.0.170', 44812)",1.7866945266723633,0.0
"('172.20.0.170', 44828)",3.243291139602661,4.8
"('172.20.0.170', 44798)",2.658048391342163,4.8
"('172.20.0.170', 41772)",2.949500560760498,4.8
"('172.20.0.170', 44776)",1.781780481338501,4.8
"('172.20.0.170', 44766)",3.5374791622161865,4.7
